#separator:tab
#html:true
#columns:Front	Back	Tags
# Week 6 (Sou Matome N2) — Japanese vocabulary: Kanji/Vocabulary/Reading words
<div class="front-main">破格</div><div class="front-example-sentence-1">破格の値段で売られている。</div>	<div class="back-main-reading">はかく</div><div class="back-main-english">Exceptional</div><div class="back-example-sentence-1-reading">はかくのねだんでうられている。</div><div class="back-example-sentence-1-english">It's being sold at an exceptionally low price.</div>	kanji::w6 kanji::w6d2 jlpt::n2
<div class="front-main">破片</div><div class="front-example-sentence-1">ガラスの破片が散らばっていた。</div>	<div class="back-main-reading">はへん</div><div class="back-main-english">A fragment</div><div class="back-example-sentence-1-reading">ガラスのはへんがちらばっていた。</div><div class="back-example-sentence-1-english">Glass fragments were scattered around.</div>	kanji::w6 kanji::w6d2 jlpt::n2
<div class="front-main">破れる</div><div class="front-example-sentence-1">紙が破れてしまった。</div>	<div class="back-main-reading">やぶれる</div><div class="back-main-english">Break/rip</div><div class="back-example-sentence-1-reading">かみがやぶれてしまった。</div><div class="back-example-sentence-1-english">The paper got torn.</div>	kanji::w6 kanji::w6d2 jlpt::n2
<div class="front-main">破産</div><div class="front-example-sentence-1">会社が破産した。</div>	<div class="back-main-reading">はさん</div><div class="back-main-english">Bankruptcy</div><div class="back-example-sentence-1-reading">かいしゃがはさんした。</div><div class="back-example-sentence-1-english">The company went bankrupt.</div>	kanji::w6 kanji::w6d2 jlpt::n2
<div class="front-main">破る</div><div class="front-example-sentence-1">世界記録を破った。</div>	<div class="back-main-reading">やぶる</div><div class="back-main-english">Break/rip/violate (something)</div><div class="back-example-sentence-1-reading">せかいきろくをやぶった。</div><div class="back-example-sentence-1-english">He broke the world record.</div>	kanji::w6 kanji::w6d2 jlpt::n2
<div class="front-main">処理</div><div class="front-example-sentence-1">データの処理に時間がかかる。</div>	<div class="back-main-reading">しょり</div><div class="back-main-english">Disposal/processing</div><div class="back-example-sentence-1-reading">データのしょりにじかんがかかる。</div><div class="back-example-sentence-1-english">Data processing takes time.</div>	kanji::w6 kanji::w6d2 jlpt::n2
<div class="front-main">処分</div><div class="front-example-sentence-1">古い家具を処分した。</div>	<div class="back-main-reading">しょぶん</div><div class="back-main-english">Disposal/punishment</div><div class="back-example-sentence-1-reading">ふるいかぐをしょぶんした。</div><div class="back-example-sentence-1-english">I disposed of old furniture.</div>	kanji::w6 kanji::w6d2 jlpt::n2
<div class="front-main">処置</div><div class="front-example-sentence-1">事故現場で応急処置をした。</div>	<div class="back-main-reading">しょち</div><div class="back-main-english">Management/measure</div><div class="back-example-sentence-1-reading">じこげんばでおうきゅうしょちをした。</div><div class="back-example-sentence-1-english">First aid was given at the accident scene.</div>	kanji::w6 kanji::w6d2 jlpt::n2
<div class="front-main">温泉</div><div class="front-example-sentence-1">週末は温泉に行ってゆっくりした。</div>	<div class="back-main-reading">おんせん</div><div class="back-main-english">A hot spring</div><div class="back-example-sentence-1-reading">しゅうまつはおんせんにいってゆっくりした。</div><div class="back-example-sentence-1-english">I went to a hot spring and relaxed over the weekend.</div>	kanji::w6 kanji::w6d3 jlpt::n2
<div class="front-main">泉</div><div class="front-example-sentence-1">山の中に泉を見つけた。</div>	<div class="back-main-reading">いずみ</div><div class="back-main-english">A spring</div><div class="back-example-sentence-1-reading">やまのなかにいずみをみつけた。</div><div class="back-example-sentence-1-english">I found a spring in the mountains.</div>	kanji::w6 kanji::w6d3 jlpt::n2
<div class="front-main">宿題</div><div class="front-example-sentence-1">今日中に宿題を終わらせる。</div>	<div class="back-main-reading">しゅくだい</div><div class="back-main-english">Homework</div><div class="back-example-sentence-1-reading">きょうじゅうにしゅくだいをおわらせる。</div><div class="back-example-sentence-1-english">I'll finish my homework today.</div>	kanji::w6 kanji::w6d3 jlpt::n2
<div class="front-main">宿</div><div class="front-example-sentence-1">温泉地でいい宿を見つけた。</div>	<div class="back-main-reading">やど</div><div class="back-main-english">An inn</div><div class="back-example-sentence-1-reading">おんせんちでいいやどをみつけた。</div><div class="back-example-sentence-1-english">I found a good inn at the hot spring resort.</div>	kanji::w6 kanji::w6d3 jlpt::n2
<div class="front-main">下宿</div><div class="front-example-sentence-1">大学時代は下宿していた。</div>	<div class="back-main-reading">げしゅく</div><div class="back-main-english">Lodgings</div><div class="back-example-sentence-1-reading">だいがくじだいはげしゅくしていた。</div><div class="back-example-sentence-1-english">During university, I lived in a boarding house.</div>	kanji::w6 kanji::w6d3 jlpt::n2
<div class="front-main">季節</div><div class="front-example-sentence-1">日本には四つの季節がある。</div>	<div class="back-main-reading">きせつ</div><div class="back-main-english">A season</div><div class="back-example-sentence-1-reading">にほんにはよっつのきせつがある。</div><div class="back-example-sentence-1-english">Japan has four seasons.</div>	kanji::w6 kanji::w6d3 jlpt::n2
<div class="front-main">四季</div><div class="front-example-sentence-1">日本の四季は美しい。</div>	<div class="back-main-reading">しき</div><div class="back-main-english">Four seasons</div><div class="back-example-sentence-1-reading">にほんのしきはうつくしい。</div><div class="back-example-sentence-1-english">Japan's four seasons are beautiful.</div>	kanji::w6 kanji::w6d3 jlpt::n2
<div class="front-main">冬季</div><div class="front-example-sentence-1">冬季オリンピックを見た。</div>	<div class="back-main-reading">とうき</div><div class="back-main-english">The winter season</div><div class="back-example-sentence-1-reading">とうきオリンピックをみた。</div><div class="back-example-sentence-1-english">I watched the Winter Olympics.</div>	kanji::w6 kanji::w6d3 jlpt::n2
<div class="front-main">豊作</div><div class="front-example-sentence-1">今年は米が豊作だ。</div>	<div class="back-main-reading">ほうさく</div><div class="back-main-english">A bumper crop</div><div class="back-example-sentence-1-reading">ことしはこめがほうさくだ。</div><div class="back-example-sentence-1-english">This year's rice harvest is bountiful.</div>	kanji::w6 kanji::w6d3 jlpt::n2
<div class="front-main">豊か</div><div class="front-example-sentence-1">この町は自然が豊かだ。</div>	<div class="back-main-reading">ゆたかな</div><div class="back-main-english">Wealthy/abundant</div><div class="back-example-sentence-1-reading">このまちはしぜんがゆたかだ。</div><div class="back-example-sentence-1-english">This town is rich in nature.</div>	kanji::w6 kanji::w6d3 jlpt::n2
<div class="front-main">豊富</div><div class="front-example-sentence-1">この店は品揃えが豊富だ。</div>	<div class="back-main-reading">ほうふな</div><div class="back-main-english">Abundant</div><div class="back-example-sentence-1-reading">このみせはしなぞろえがほうふだ。</div><div class="back-example-sentence-1-english">This store has an abundant selection.</div>	kanji::w6 kanji::w6d3 jlpt::n2
<div class="front-main">富士山</div><div class="front-example-sentence-1">富士山に登ったことがある。</div>	<div class="back-main-reading">ふじさん</div><div class="back-main-english">Mount Fuji</div><div class="back-example-sentence-1-reading">ふじさんにのぼったことがある。</div><div class="back-example-sentence-1-english">I've climbed Mt. Fuji.</div>	kanji::w6 kanji::w6d3 jlpt::n2
<div class="front-main">富む</div><div class="front-example-sentence-1">彼のアイデアは独創性に富んでいる。</div>	<div class="back-main-reading">とむ</div><div class="back-main-english">Be wealthy/abundant</div><div class="back-example-sentence-1-reading">かれのアイデアはどくそうせいにとんでいる。</div><div class="back-example-sentence-1-english">His ideas are rich in originality.</div>	kanji::w6 kanji::w6d3 jlpt::n2
<div class="front-main">送迎</div><div class="front-example-sentence-1">ホテルの送迎バスを利用した。</div>	<div class="back-main-reading">そうげい</div><div class="back-main-english">A pickup service</div><div class="back-example-sentence-1-reading">ホテルのそうげいバスをりようした。</div><div class="back-example-sentence-1-english">I used the hotel's shuttle bus.</div>	kanji::w6 kanji::w6d3 jlpt::n2
